LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-122.2615499,37.8795647,2479,CEDAR ST,,BERKELEY,,,94708,059 225002300,5c688c42a5ea61c3
-122.2909337,37.879719,1348,CURTIS ST,,BERKELEY,,,94702,060 239201600,51aad97bb60fbe1c
-122.2592299,37.879505,2590,CEDAR ST,,BERKELEY,,,94708,058 219600101,e06cf371264b27fd
-122.282202,37.8796107,1366,MIRAMONTE CT,,BERKELEY,,,94703,060 243202401,c13856eba93ec43b
-122.2934386,37.8797453,1333,STANNAGE AVE,COM,BERKELEY,,,94702,060 240203400,47927a6b0ffbd172
-122.2748574,37.8796564,1819,VINE ST,,BERKELEY,,,94703,059 227002100,4ae30b15e9495bbf
-122.28649,37.8795518,1351,HOPKINS ST,,BERKELEY,,,94702,060 242301000,6cd0fc9f675d1dee
-122.2820137,37.8796053,1367,MIRAMONTE CT,,BERKELEY,,,94703,060 243202501,0ca53f7c60fd6f13
-122.2834494,37.8792734,1475,ROSE ST,,BERKELEY,,,94702,060 243100300,7ff33454aa9561f3
-122.3034588,37.8797337,1221,FOURTH ST,VACNT,BERKELEY,,,94710,060 236002102,dd925ef0060b0526
-122.2590033,37.8795516,2596,CEDAR ST,,BERKELEY,,,94708,058 219600201,01ad617899bf9718
-122.2677681,37.8796308,1521,WALNUT ST,,BERKELEY,,,94709,059 225902300,3ee7ddd8e85b9521
-122.2789193,37.8796179,1711,BUENA AVE,,BERKELEY,,,94703,059 228301000,5d6483dba514045d
-122.2939901,37.8798034,1324,STANNAGE AVE,,BERKELEY,,,94702,060 240301000,5d664dbfb0584c29
-122.2985568,37.8795956,950,GILMAN ST,,BERKELEY,,,94710,060 235100106,5c355c872419e70c
-122.2613629,37.87958,1592,EUCLID AVE,,BERKELEY,,,94708,059 225002200,40322fa216c35d34
-122.2943403,37.8798075,1323,KAINS AVE,,BERKELEY,,,94702,060 240302500,99f6c040aab78410
-122.2621231,37.879612,1591,HAWTHORNE TER,,BERKELEY,,,94708,059 225002700,ae197500caba59b0
-122.288589,37.8797448,1332,PERALTA AVE,,BERKELEY,,,94702,060 241703400,8b172ef5f96be59a
-122.2895358,37.8797627,1347,NEILSON ST,,BERKELEY,,,94702,060 241400902,6765ac50722b5fe2
-122.3030229,37.87981,1230,FIFTH ST,,BERKELEY,,,94710,060 236001210,aa2a544cfccd34d7
-122.2769189,37.879709,1427,EDITH ST,,BERKELEY,,,94703,059 227402500,77e5b36687ef90cb
-122.2638658,37.8796077,1578,SCENIC AVE,,BERKELEY,,,94708,059 225201000,d189afe75cb3b004
-122.2701351,37.879649,0,HENRY ST,,BERKELEY,,,94709,059 226303200,9e98d21a2d7de757
-122.3035035,37.8798848,1231,FOURTH ST,COM,BERKELEY,,,94710,060 236002600,955ee7152c611d7a
-122.2816385,37.8796471,1571,ROSE ST,,BERKELEY,,,94703,060 243200500,e02df60e7f4c194a
-122.2724306,37.8794665,1930,VINE ST,,BERKELEY,,,94709,059 226703101,bdc416156f5ac1f5
-122.2889553,37.8792797,0,NORTHSIDE AVE,,BERKELEY,,,94702,060 241707602,707a82d3817aba4c
-122.2802812,37.8796074,1612,ROSE ST,,BERKELEY,,,94703,059 228000400,a21d012fd3bcd963
-122.2632013,37.8796157,1579,SCENIC AVE,,BERKELEY,,,94708,059 225102100,e41feda5be69a1be
-122.2784545,37.8796913,1414,CYPRESS ST,,BERKELEY,,,94703,059 228300700,75b9c784c3b18bfc
-122.2925589,37.8798095,1335,CORNELL AVE,,BERKELEY,,,94702,060 240102000,cb8ebf2d510a17ad
-122.2673002,37.8796305,1514,OXFORD ST,,BERKELEY,,,94709,059 225900700,56b05295e44b7859
-122.2688788,37.8796696,1515,SHATTUCK AVE,,BERKELEY,,,94709,059 226002201,8756084834e66814
-122.3021815,37.8796461,805,GILMAN ST,,BERKELEY,,,94710,060 235901803,b8d24c223a76ad01
-122.2912738,37.8797674,1347,SANTA FE AVE,,BERKELEY,,,94702,060 239207300,9e1b46a1b6b9e4fd
-122.2755244,37.8796356,1813,VINE ST,,BERKELEY,,,94703,059 227301800,9e908238e38f8141
-122.2563898,37.8795289,1615,LA VEREDA RD,,BERKELEY,,,94709,058 221100700,c285a80fd4b2650a
-122.2759211,37.8797185,1441,GRANT ST,,BERKELEY,,,94703,059 227302300,591ec4c23a8b5561
-122.2867195,37.8797623,1321,ORDWAY ST,,BERKELEY,,,94702,060 242301600,e96206993179df5a
-122.2843329,37.8796705,1423,ADA ST,,BERKELEY,,,94702,060 243001200,ac298b24eac99ab7
-122.2650212,37.8796134,1530,ARCH ST,,BERKELEY,,,94708,059 225500900,53ab86ae9f73d35a
-122.2628022,37.8795989,2415,CEDAR ST,,BERKELEY,,,94708,059 225101500,f2e437d0afef9fdc
-122.2722213,37.8796192,1940,VINE ST,,BERKELEY,,,94709,059 226700201,fae048ec61a3bd32
-122.2800859,37.8797103,1404,MCGEE AVE,,BERKELEY,,,94703,059 228000600,ed83ea839458ae22
-122.2619141,37.8795701,2461,CEDAR ST,,BERKELEY,,,94708,059 225002500,b212c35ab78ebf75
-122.282804,37.8797217,1405,SACRAMENTO ST,,BERKELEY,,,94702,060 243201700,81d2339d3662da7d
-122.3018544,37.8798689,1240,SIXTH ST,,BERKELEY,,,94710,060 235900801,2c7bc28ff0105e4a
-122.2621541,37.8796772,0,HAWTHORNE TER,,BERKELEY,,,94708,059 225002800,dd889c758c0a858d
-122.2878549,37.8797791,1325,PERALTA AVE,,BERKELEY,,,94702,060 241606800,28d4044361fd09d4
-122.2851923,37.8797547,1400,HOPKINS ST,,BERKELEY,,,94702,060 243002100,adfec3518b367f0d
-122.2794198,37.8797106,1415,MCGEE AVE,,BERKELEY,,,94703,059 228301600,6938d6db93239ea5
-122.2713374,37.8796971,1505,MILVIA ST,,BERKELEY,,,94709,059 226403300,150da5e0e91fe7ef
-122.3007451,37.8797568,841,GILMAN ST,,BERKELEY,,,94710,060 235801202,cabffe3e2248ea51
-122.2753731,37.8796551,1815,VINE ST,,BERKELEY,,,94703,059 227301700,a4410d3a12a9e049
-122.2790663,37.879628,1707,BUENA AVE,,BERKELEY,,,94703,059 228301100,c3dcdd3923b5debf
-122.2774198,37.8797541,1422,EDITH ST,,BERKELEY,,,94703,059 228204200,ca92ef91af6bbaa2
-122.2823031,37.8796996,1362,MIRAMONTE CT,,BERKELEY,,,94703,060 243202300,a7c6ddd2cabd5706
-122.2707739,37.8797177,1506,HENRY ST,,BERKELEY,,,94709,059 226400500,fa327d992fc8182d
-122.2552868,37.8796502,2779,HILGARD AVE,,BERKELEY,,,94709,058 221200103,b7f12f8ba246fff9
-122.2890115,37.8797109,1331,NORTHSIDE AVE,,BERKELEY,,,94702,060 241706800,033178163e498287
-122.2677991,37.8798172,1517,WALNUT ST,,BERKELEY,,,94709,059 225902500,82080e5cde390f04
-122.2563512,37.8797345,1611,LA VEREDA RD,,BERKELEY,,,94709,058 221101801,3129377c4cc1e120
-122.2736598,37.8798843,1455,M L KING JR WAY,,BERKELEY,,,94709,059 226902000,f42be565e7824238
-122.2650396,37.8797736,1526,ARCH ST,,BERKELEY,,,94708,059 225500800,1749b6b4b296433c
-122.2899541,37.8799348,1340,NEILSON ST,,BERKELEY,,,94702,060 239101000,33ca612b5b0af750
-122.2916383,37.8799248,1338,SANTA FE AVE,,BERKELEY,,,94702,060 240001400,35b44ca8ad85d84a
-122.2778694,37.8798224,1417,CYPRESS ST,,BERKELEY,,,94703,059 228202400,10721f1efc618b02
-122.2943989,37.8800063,1319,KAINS AVE,,BERKELEY,,,94702,060 240302700,e904016314ec2f99
-122.3067153,37.8799484,600,HARRISON ST,,BERKELEY,,,94710,060 236300104,e79134c2b2d66da3
-122.2742508,37.8798059,1845,VINE ST,,BERKELEY,,,94703,059 227001700,4d084a63b9c6ba24
-122.304563,37.8799538,707,PARK WAY,,BERKELEY,,,94710,060 236101100,28e1e8dd4241f3af
-122.2878071,37.8799083,1323,PERALTA AVE,,BERKELEY,,,94702,060 241606900,ff68a8a8e8c73193
-122.2819158,37.8798921,1363,MIRAMONTE CT,,BERKELEY,,,94703,060 243202701,e2df30c27cb3b94e
-122.2931576,37.8799963,1326,CORNELL AVE,,BERKELEY,,,94702,060 240200900,b9ed0f9df349cbb5
-122.2873254,37.8799495,1318,ORDWAY ST,,BERKELEY,,,94702,060 241604200,c33049504bed0b18
-122.2661807,37.8798377,1520,SPRUCE ST,,BERKELEY,,,94709,059 225600900,e5d5f48c6509541c
-122.2926206,37.8799947,1329,CORNELL AVE,,BERKELEY,,,94702,060 240102200,93a6e1934be3738e
-122.2708885,37.8798426,2016,VINE ST,,BERKELEY,,,94709,059 226400300,30099bf44f1d1626
-122.2922594,37.8799775,1338,TALBOT AVE,,BERKELEY,,,94702,060 240101200,98326ccea757a470
-122.2866495,37.8799513,1315,ORDWAY ST,,BERKELEY,,,94702,060 242301800,9f81435602bda5d2
-122.2893631,37.8799983,0,NEILSON ST,,BERKELEY,,,94702,060 241403006,559c4676682fe9b1
-122.2952923,37.8800027,1325,SAN PABLO AVE,,BERKELEY,,,94702,060 240402702,013d9bb58ef02986
-122.2861572,37.8799266,1412,ACTON ST,,BERKELEY,,,94702,060 242300801,dbf999c599bcb052
-122.2949434,37.88,1314,KAINS AVE,COM,BERKELEY,,,94702,060 240403400,2d37bf691ad2546e
-122.2740977,37.8798249,1446,M L KING JR WAY,,BERKELEY,,,94709,059 227001600,70025f4a3cf778bc
-122.268895,37.8798121,1511,SHATTUCK AVE,A,BERKELEY,,,94709,059 226002202,a8e82a02cf357f7a
-122.28132,37.8798769,1352,CALIFORNIA ST,,BERKELEY,,,94703,060 243200302,01ca06310038d5fa
-122.2561881,37.8797863,0,LA VEREDA RD,,BERKELEY,,,94709,058 221101802,f9ad79ffdfae039e
-122.3042925,37.879946,1220,FOURTH ST,,BERKELEY,,,94710,060 236100801,3079249af6ac23ed
-122.2973508,37.8796776,1000,GILMAN ST,,BERKELEY,,,94710,060 235200100,a69e63eec4a51774
-122.2632294,37.8798441,1565,SCENIC AVE,,BERKELEY,,,94708,059 225102300,da905dd090e04f92
-122.2902892,37.8800017,1341,CURTIS ST,,BERKELEY,,,94702,060 239106300,da6d5bcf8bc192e9
-122.2706974,37.8798632,2020,VINE ST,,BERKELEY,,,94709,059 226400400,30f96e9693b302b0
-122.2571862,37.8797108,2710,CEDAR ST,,BERKELEY,,,94708,058 221101502,c9e1232ffe5abe7a
-122.2876034,37.8800102,0,PERALTA AVE,,BERKELEY,,,94702,060 241607002,6d03a190bd32ca45
-122.2732654,37.8798902,1911,VINE ST,,BERKELEY,,,94709,059 226901701,e55775a8b296b1fc
-122.2847375,37.8798719,1420,HOPKINS ST,COM,BERKELEY,,,94702,060 243003600,116063c0f1caa3a4
-122.2828275,37.8799234,1502,ADA ST,,BERKELEY,,,94703,060 243201900,559dea94606a056d
-122.2747966,37.8799303,1441,JOSEPHINE ST,,BERKELEY,,,94703,059 227002300,fade7fd9c4064f71
-122.2673393,37.8798681,1510,OXFORD ST,,BERKELEY,,,94709,059 225900500,3835f4da3e32c705
-122.2608347,37.8798329,2510,HILL CT,COM,BERKELEY,,,94708,058 224605100,7d5b3e4151d12fdf
-122.2795425,37.8799209,1405,MCGEE AVE,,BERKELEY,,,94703,059 228301800,418fed0ae0133b14
-122.3035805,37.8801091,1215,FOURTH ST,,BERKELEY,,,94710,060 236000800,2289de14c1c6d0d4
-122.3007384,37.8800974,1270,SEVENTH ST,,BERKELEY,,,94710,060 235800900,cd9826f499ab9b59
-122.2758769,37.879934,1433,GRANT ST,,BERKELEY,,,94703,059 227302500,16808fdef9490bc1
-122.2599128,37.8798069,2545,CEDAR ST,,BERKELEY,,,94708,058 224601000,b224bc5eee09b1c4
-122.2606284,37.8798426,2514,HILL CT,,BERKELEY,,,94708,058 224601600,974005875f73f387
-122.2604451,37.8797764,2518,HILL CT,,BERKELEY,,,94708,058 224601300,439a9749045810b7
-122.2602711,37.8797732,2522,HILL CT,,BERKELEY,,,94708,058 224601200,44e4ba3dffa7c27c
-122.2838878,37.8798864,1433,ADA ST,,BERKELEY,,,94702,060 243000900,2bbf9d685b4cd6e0
-122.2944225,37.880072,1317,KAINS AVE,,BERKELEY,,,94702,060 240302800,3f03a3dff14031ad
-122.2731112,37.8799084,1915,VINE ST,,BERKELEY,,,94709,059 226901600,9fdd14440dc4221d
-122.273668,37.8799604,1449,M L KING JR WAY,,BERKELEY,,,94709,059 226902100,4a442f016417d49c
-122.276918,37.8799497,1421,EDITH ST,,BERKELEY,,,94703,059 227402700,4fb32010a7b63acc
-122.2940623,37.880065,1318,STANNAGE AVE,,BERKELEY,,,94702,060 240300700,214af474830e2945
-122.3031078,37.8800673,1216,FIFTH ST,,BERKELEY,,,94710,060 236000602,3d38a60b44099559
-122.2908138,37.880039,1342,CURTIS ST,,BERKELEY,,,94702,060 239201400,4dd92dc54bcaaa58
-122.2786771,37.8799402,1408,CYPRESS ST,,BERKELEY,,,94703,059 228300400,9b80e7c7ea0c2e10
-122.2935359,37.8800613,1315,STANNAGE AVE,,BERKELEY,,,94702,060 240202701,45019e1b5ce5ff3c
-122.2627174,37.8798826,1570,HAWTHORNE TER,,BERKELEY,,,94708,059 225101001,5aedd4e8cc0c293c
-122.2616446,37.8798477,1574,EUCLID AVE,,BERKELEY,,,94708,059 225002000,6dc2fd6febd45f64
-122.2643765,37.8798738,1525,ARCH ST,,BERKELEY,,,94708,059 225202000,407f8c6f9ffd158d
-122.2779346,37.8799106,1415,CYPRESS ST,,BERKELEY,,,94703,059 228202500,51619462fc618fb0
-122.2884866,37.8800237,1322,PERALTA AVE,,BERKELEY,,,94702,060 241703100,964c8a75d4a8dd43
-122.2729663,37.8799286,1917,VINE ST,,BERKELEY,,,94709,059 226901500,c64eedc6de87bc67
-122.291173,37.8800321,1341,SANTA FE AVE,,BERKELEY,,,94702,060 239207500,017f677135ee5fc8
-122.2918252,37.8800624,1329,TALBOT AVE,,BERKELEY,,,94702,060 240001700,200f640f8bd0b084
-122.2574704,37.8798116,0,LA LOMA AVE,,BERKELEY,,,94709,058 221101305,58a9e572a11cdbc5
-122.2949771,37.8801006,1310,KAINS AVE,,BERKELEY,,,94702,060 240400600,81184231143a241b
-122.2796736,37.8799896,1702,ROSE ST,,BERKELEY,,,94703,059 228301900,7d3c0c5887d0db13
-122.2833257,37.8799948,1354,SACRAMENTO ST,,BERKELEY,,,94702,060 243000600,233e836219b8f7bb
-122.2568726,37.8798137,2716,CEDAR ST,,BERKELEY,,,94708,058 221101600,f6a5cee0b0f58ff1
-122.2765481,37.8799749,1432,GRANT ST,,BERKELEY,,,94703,059 227401500,ede4d6a36ab117ec
-122.2650139,37.8799179,1524,ARCH ST,,BERKELEY,,,94708,059 225500700,b2e5fdea1ff52a3c
-122.2872893,37.8800417,1316,ORDWAY ST,,BERKELEY,,,94702,060 241604100,5f4b8a090446e197
-122.3042448,37.8801363,1214,FOURTH ST,,BERKELEY,,,94710,060 236100600,728b8d9c664d63bb
-122.2661819,37.8799341,1516,SPRUCE ST,,BERKELEY,,,94709,059 225600800,100fa9b15eb7317e
-122.2702452,37.879898,2024,VINE ST,,BERKELEY,,,94709,059 226302801,0d8943e1d4fbc865
-122.2926508,37.8800947,1325,CORNELL AVE,,BERKELEY,,,94702,060 240102300,14e36f9d7c99cbd1
-122.2620886,37.8798294,1573,HAWTHORNE TER,,BERKELEY,,,94708,059 225002901,6d03331ee4e42b20
-122.2841824,37.8797432,1425,ADA ST,,BERKELEY,,,94702,060 243001100,7697ee70e94d37c0
-122.2931348,37.8799124,1328,CORNELL AVE,,BERKELEY,,,94702,060 240201000,214237cdddcdaf99
-122.292588,37.8798919,1331,CORNELL AVE,,BERKELEY,,,94702,060 240102100,da54fe94d970be7d
-122.2778671,37.8796062,1730,BUENA AVE,,BERKELEY,,,94703,059 228202300,cf433985d581111b
-122.2748752,37.8797942,1443,JOSEPHINE ST,,BERKELEY,,,94703,059 227002200,28b28756f52ec284
-122.266167,37.8797075,1522,SPRUCE ST,,BERKELEY,,,94709,059 225601000,4bfb259cf54ee42b
-122.2736491,37.8797964,1465,M L KING JR WAY,,BERKELEY,,,94709,059 226901900,8d305b94ee1035b2
-122.2769201,37.8798189,1425,EDITH ST,,BERKELEY,,,94703,059 227402600,ba6c78e22cfec2a9
-122.2643547,37.8797113,1563,ARCH ST,COM,BERKELEY,,,94708,059 225204500,36b9a7e176019b77
-122.2895391,37.8798772,1345,NEILSON ST,,BERKELEY,,,94702,060 241400802,8854381ea70456ab
-122.2788247,37.8796946,1715,BUENA AVE,,BERKELEY,,,94703,059 228300900,dd6f488e9284007e
-122.2873737,37.8798262,1320,ORDWAY ST,COM,BERKELEY,,,94702,060 241608500,aef76b79d402fe39
-122.2632181,37.8797294,1571,SCENIC AVE,,BERKELEY,,,94708,059 225102200,f83f4885dabfd811
-122.2673218,37.8797503,1512,OXFORD ST,,BERKELEY,,,94709,059 225900600,a2932f754a908892
-122.2866869,37.8798567,1317,ORDWAY ST,,BERKELEY,,,94702,060 242301700,e3d18edb0437441a
-122.2580557,37.8796591,2696,CEDAR ST,,BERKELEY,,,94708,058 221000300,ed38e692c09ebb24
-122.2615046,37.8797138,1580,EUCLID AVE,,BERKELEY,,,94708,059 225002100,65f539d15888f328
-122.2579348,37.8795899,1600,LA LOMA AVE,,BERKELEY,,,94709,058 221000401,d36495c53a9cd76f
-122.2556281,37.8795828,2777,HILGARD AVE,,BERKELEY,,,94709,058 221100200,b67f13a30a869223
-122.2828982,37.880188,1351,SACRAMENTO ST,,BERKELEY,,,94702,060 243401000,9daaa72b20eef779
-122.2894266,37.8801657,0,NEILSON ST,,BERKELEY,,,94702,060 241403005,52ea5758d3048a30
-122.304316,37.880363,1204,FOURTH ST,,BERKELEY,,,94710,060 236100400,b9a1e4279df12281
-122.2604436,37.8800679,2519,HILL CT,,BERKELEY,,,94708,058 224602000,93549f98672c0fc9
-122.3052008,37.8792912,669,GILMAN ST,,BERKELEY,,,94710,060 236200110,2f83a866c57ebe93
-122.2872154,37.8802377,1312,ORDWAY ST,,BERKELEY,,,94702,060 241603900,b652599c6eaa0d8a
-122.2927186,37.8802913,1319,CORNELL AVE,,BERKELEY,,,94702,060 240102500,2077863ad64d8d86
-122.2711673,37.8801526,2009,VINE ST,,BERKELEY,,,94709,059 226501500,a74ae0363c30281c
-122.2765779,37.8801934,1424,GRANT ST,,BERKELEY,,,94703,059 227401300,b6afdf875607e887
-122.2876802,37.8802444,1317,PERALTA AVE,,BERKELEY,,,94702,060 241607200,7c0d74d272127973
-122.286541,37.8802466,1307,ORDWAY ST,,BERKELEY,,,94702,060 242302100,9ca881c9bc3acc74
-122.2666738,37.8801376,1505,OXFORD ST,,BERKELEY,,,94709,059 225602500,3ebfef63686ff7f5
-122.2603134,37.8800698,2521,HILL CT,,BERKELEY,,,94708,058 224601900,e5f0bf1b6dbeecc2
-122.3009635,37.8801111,1241,SIXTH ST,,BERKELEY,,,94710,060 235800701,00c4e3aadbe9b07e
-122.2724728,37.8801933,1439,BONITA AVE,,BERKELEY,,,94709,059 226602300,8cd788f7f2f46852
-122.2945024,37.8803203,1309,KAINS AVE,,BERKELEY,,,94702,060 240303100,6a5d5591b3794bb8
-122.304325,37.8804088,1200,FOURTH ST,VACNT,BERKELEY,,,94710,060 236100301,a93d98b784789a3c
-122.2650396,37.8801376,1514,ARCH ST,,BERKELEY,,,94708,059 225500500,039e6949597b5d91
-122.3048122,37.880093,0,THIRD ST,,BERKELEY,,,94710,060 236102300,1ec9c0b428fc4d05
-122.2726045,37.8799642,1925,VINE ST,COM,BERKELEY,,,94709,059 226603700,18b072adc1c6594e
-122.2931894,37.880098,1322,CORNELL AVE,,BERKELEY,,,94702,060 240200800,5fefada15c8ad006
-122.2774117,37.8799848,1416,EDITH ST,,BERKELEY,,,94703,059 228204000,85067ce8a3d25f5d
-122.2878201,37.8800613,1321,PERALTA AVE,,BERKELEY,,,94702,060 241607001,1fe0e03d684ddc15
-122.2678166,37.8799342,1511,WALNUT ST,,BERKELEY,,,94709,059 225902600,ef581139c5c32fca
-122.3058789,37.8798474,1201,SECOND ST,,BERKELEY,,,94710,060 236200109,9d949ae89aff71f2
-122.2590485,37.8798846,1596,LE ROY AVE,,BERKELEY,,,94708,058 224600600,a2255808502cd1ce
-122.2808364,37.8799513,1601,ROSE ST,,BERKELEY,,,94703,060 243301800,aae7548f0d0a76f7
-122.286613,37.8800502,1311,ORDWAY ST,,BERKELEY,,,94702,060 242301900,775da274a32231e9
-122.2611317,37.8798885,2504,HILL CT,,BERKELEY,,,94708,058 224601505,4b51fef4a583260b
-122.2845798,37.8799535,1424,HOPKINS ST,,BERKELEY,,,94702,060 243002500,cb28b87d5b352985
-122.2639193,37.8799182,1554,SCENIC AVE,,BERKELEY,,,94708,059 225200800,2e4762b3e42b2c9f
-122.2825443,37.8798927,1520,ADA ST,,BERKELEY,,,94703,060 243202000,8a94ca839fd4fdae
-122.2742199,37.8800117,1434,M L KING JR WAY,,BERKELEY,,,94709,059 227001400,0df218d0185d8217
-122.2724534,37.8799833,1929,VINE ST,,BERKELEY,,,94709,059 226602000,caa9111a9ed512db
-122.2700215,37.8799305,2036,VINE ST,,BERKELEY,,,94709,059 226300200,98f00ff40a04b69f
-122.28991,37.8800651,1338,NEILSON ST,,BERKELEY,,,94702,060 239100901,00be85538c08bbd3
-122.255305,37.8798656,2779,HILGARD AVE,,BERKELEY,,,94709,058 221200102,e78831fa2798bfae
-122.2935602,37.8801424,1313,STANNAGE AVE,,BERKELEY,,,94702,060 240202807,f6a8b339fe6a50b2
-122.2837409,37.8799581,1437,ADA ST,,BERKELEY,,,94702,060 243000800,3a990e1100842a27
-122.2861116,37.8800426,1410,ACTON ST,,BERKELEY,,,94702,060 242300700,92c494c20ee95f2b
-122.2902505,37.8800991,1337,CURTIS ST,,BERKELEY,,,94702,060 239106400,0062013263e3294e
-122.3031485,37.8801918,1214,FIFTH ST,,BERKELEY,,,94710,060 236000500,fa0c495d3c660e76
-122.291609,37.8801082,1330,SANTA FE AVE,,BERKELEY,,,94702,060 240001300,cc14708e0b8057c1
-122.2889417,37.8799047,1329,NORTHSIDE AVE,,BERKELEY,,,94702,060 241706902,ae5ca7cea2578ecd
-122.2794821,37.880058,1706,ROSE ST,,BERKELEY,,,94703,059 228302000,efe8e693356dd4b7
-122.2758863,37.8800334,1431,GRANT ST,,BERKELEY,,,94703,059 227302600,fc1271854943b583
-122.2601175,37.8799136,2525,HILL CT,,BERKELEY,,,94708,058 224601700,55c82c2dd27b66fa
-122.2855547,37.8799716,1401,HOPKINS ST,,BERKELEY,,,94702,060 242802000,cef78fc9d1afd8d5
-122.2632656,37.8799584,0,SCENIC AVE,,BERKELEY,,,94708,059 225102400,7aceb62fbb77e556
-122.2923035,37.8801133,1334,TALBOT AVE,,BERKELEY,,,94702,060 240101100,91458c49229c552b
-122.2953378,37.8801345,1317,SAN PABLO AVE,,BERKELEY,,,94702,060 240402703,49715d5b9ab4f563
-122.2722945,37.8800062,1931,VINE ST,,BERKELEY,,,94709,059 226601900,0a9e145cd8db3167
-122.2736774,37.8800447,1441,M L KING JR WAY,,BERKELEY,,,94709,059 226902200,d26c4d7e7948687b
-122.2940923,37.8801556,1314,STANNAGE AVE,,BERKELEY,,,94702,060 240300600,c997eabdd46abda7
-122.2787061,37.8800395,1406,CYPRESS ST,,BERKELEY,,,94703,059 228300300,fe5efc7a78689359
-122.2748117,37.8800424,1437,JOSEPHINE ST,,BERKELEY,,,94703,059 227002400,f28c6438890996b4
-122.2597634,37.8798674,2559,CEDAR ST,,BERKELEY,,,94708,058 224600900,9769f02d63355152
-122.2907756,37.8801323,1340,CURTIS ST,,BERKELEY,,,94702,060 239201300,87e71eb4ac601f4d
-122.2779981,37.879997,1413,CYPRESS ST,,BERKELEY,,,94703,059 228202600,cf7494f1d32c9c75
-122.2819161,37.8800289,1359,MIRAMONTE CT,,BERKELEY,,,94703,060 243202800,8adf2a90cb1b1fb9
-122.2963541,37.8794251,1050,GILMAN ST,,BERKELEY,,,94710,060 235301402,40b2d6c6cdd5c961
-122.285378,37.8800751,1405,HOPKINS ST,,BERKELEY,,,94702,060 242801900,034698d881363da6
-122.2911292,37.8801443,1337,SANTA FE AVE,,BERKELEY,,,94702,060 239207601,ff1fea8a42c16734
-122.2618206,37.879976,1568,EUCLID AVE,,BERKELEY,,,94708,059 225001801,99c0d37ecc9c7ba6
-122.2734289,37.8799454,1909,VINE ST,,BERKELEY,,,94709,059 226901800,e956653a8344e03b
-122.2823723,37.8800306,1522,ADA ST,,BERKELEY,,,94703,060 243202100,654099ab6d4c7fa0
-122.2673556,37.8799936,1506,OXFORD ST,,BERKELEY,,,94709,059 225900400,386dac0ae94eba77
-122.2807165,37.8800051,1605,ROSE ST,,BERKELEY,,,94703,060 243301700,5a076c2fd3808693
-122.2884494,37.8801202,1320,PERALTA AVE,,BERKELEY,,,94702,060 241703002,400d3ce087de49fc
-122.2745288,37.8800042,1438,M L KING JR WAY,,BERKELEY,,,94709,059 227001500,790732d23f4849ea
-122.2792811,37.8800061,1710,ROSE ST,,BERKELEY,,,94703,059 228302100,06e8d83eecfbe2f8
-122.2585821,37.879945,1597,LE ROY AVE,,BERKELEY,,,94708,058 224501703,fc0c5056f5813fcf
-122.2563187,37.8799194,1601,LA VEREDA RD,,BERKELEY,,,94709,058 221101900,ef1c8fa87e8b4315
-122.3024162,37.880086,1235,FIFTH ST,,BERKELEY,,,94710,060 235901904,924adbb93203e33f
-122.2697024,37.8799401,2044,VINE ST,,BERKELEY,,,94709,059 226300301,83c58944e7f4f3f5
-122.2765646,37.8800837,1428,GRANT ST,,BERKELEY,,,94703,059 227401400,5368dc84a2a690f2
-122.2844353,37.8800317,1432,HOPKINS ST,,BERKELEY,,,94702,060 243002703,a05a005074682832
-122.2877142,37.880145,1319,PERALTA AVE,,BERKELEY,,,94702,060 241607100,5c7270fb2d267c2a
-122.2560112,37.8798779,2750,CEDAR ST,,BERKELEY,,,94708,058 221102000,98afab9a2a8e341c
-122.2872535,37.8801389,1314,ORDWAY ST,,BERKELEY,,,94702,060 241604000,202a38437fae0239
-122.266649,37.8799453,1515,OXFORD ST,COM,BERKELEY,,,94709,059 225603900,1ce69c08a573b35b
-122.2616151,37.8800015,1566,EUCLID AVE,,BERKELEY,,,94708,059 225001900,d4468a0e27ac94b4
-122.2650252,37.880029,1518,ARCH ST,,BERKELEY,,,94708,059 225500600,e5fceb6624b7ba90
-122.2926845,37.8801925,1323,CORNELL AVE,,BERKELEY,,,94702,060 240102400,a80e9d849066693e
-122.2852222,37.8801434,1409,HOPKINS ST,,BERKELEY,,,94702,060 242801800,a0da86f3b82b4854
-122.272139,37.880043,1933,VINE ST,,BERKELEY,,,94709,059 226601800,ee42c54ab1a3d44f
-122.2835947,37.8800298,1447,ADA ST,,BERKELEY,,,94702,060 243000700,3ac1fadf551a5aef
-122.2950069,37.8802003,1308,KAINS AVE,,BERKELEY,,,94702,060 240400401,1d6e6e5a86b06ad6
-122.2865769,37.8801495,1309,ORDWAY ST,,BERKELEY,,,94702,060 242302000,b40854a344347f56
-122.2661967,37.8800376,1512,SPRUCE ST,,BERKELEY,,,94709,059 225600700,947c79df14d70b0c
-122.2643947,37.8800271,1519,ARCH ST,,BERKELEY,,,94708,059 225202100,fb29cd901894b34c
-122.2590712,37.880013,1594,LE ROY AVE,,BERKELEY,,,94708,058 224600500,3eb63ffa2e0dbfb2
-122.2731396,37.8800758,1440,BONITA AVE,,BERKELEY,,,94709,059 226901402,5e6e4bc942b0784f
-122.2719942,37.8800591,1939,VINE ST,,BERKELEY,,,94709,059 226601700,732ffc292182f375
